fips_5,year_2011,hh_weighted_2011,pct_burdened_2011,pct_severely_2011,year_2023,hh_weighted_2023,pct_burdened_2023,pct_severely_2023,pct_burdened_delta,msa_name_short,County/County Equivalent,pop_under18,pop_under18_2024,delta_under18,delta_under18_pct
11001,2011.0,258598.0,42.10666749162793,20.054292763285098,2023.0,323469.0,34.22522714695999,17.122506329818314,-7.8814403446679435,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,103895.0,129831.0,25936.0,24.963665238943165
12001,2011.0,91888.0,42.07187010273376,25.388516454814557,2023.0,117793.0,41.43115465265338,21.411289295628773,-0.6407154500803784,,,,,,
12005,2011.0,67740.0,37.84027162680839,18.312666076173606,2023.0,78504.0,35.18164679506776,13.962345867726485,-2.6586248317406245,,,,,,
12009,2011.0,209594.0,37.441434392205885,17.051537734858822,2023.0,253073.0,32.27053063740502,15.797813279172413,-5.170903754800868,,,,,,
12011,2011.0,647016.0,50.14497323095565,25.028747357097814,2023.0,736035.0,46.72427262290516,24.730889156086327,-3.4207006080504883,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,395110.0,415514.0,20404.0,5.164131507681406
12015,2011.0,66771.0,33.65383175330607,15.008012460499318,2023.0,88508.0,33.758530302345555,13.847335834048899,0.10469854903948317,,,,,,
12017,,,,,2023.0,73750.0,32.67254237288136,17.79118644067797,,,,,,,
12019,2011.0,64932.0,28.258793815068074,14.384278937965872,2023.0,85607.0,30.37485252374222,14.366815797773548,2.116058708674146,,,,,,
12021,2011.0,120010.0,43.291392383968,20.469127572702277,2023.0,162680.0,36.53983280059012,17.65429063191542,-6.751559583377883,,,,,,
12031,,,,,2023.0,413731.0,37.90868946247682,17.850487393983048,,,,,,,
12033,2011.0,105063.0,37.09203049598812,18.065351265431218,2023.0,128252.0,31.40379877116926,14.573651872875276,-5.688231724818859,,,,,,
12035,,,,,2023.0,54446.0,35.563677772471806,17.650516107703044,,,,,,,
12053,2011.0,69542.0,37.39610595036093,19.447240516522392,2023.0,84360.0,28.97818871503082,11.715267899478425,-8.417917235330112,,,,,,
12057,2011.0,451259.0,42.58175460212428,19.762043527109707,2023.0,576160.0,38.92425715079145,19.282317411830046,-3.65749745133283,,,,,,
12061,,,,,2023.0,70729.0,30.599895375305746,14.366101599061206,,,,,,,
12069,2011.0,110073.0,34.20184786459895,14.312320005814321,2023.0,168594.0,35.30908573258834,16.995266735471013,1.1072378679893902,,,,,,
12071,2011.0,231146.0,40.20835316207073,19.05289297673332,2023.0,318052.0,38.392778539358346,19.033051199174977,-1.8155746227123828,,,,,,
12073,,,,,2023.0,121384.0,38.257101430172014,19.50916100968826,,,,,,,
