SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,36,079,New York,Putnam County,1,97674,49125,48549,4445,2237,2208,9666,4982,4684,5246,2644,2602,7942,4184,3758,81026,40624,40402,78317,39262,39055,34395,17859,16536,22461,11672,10789,30402,15312,15090,17512,8094,9418,4445,2237,2208,5043,2575,2468,5877,3048,2829,6149,3140,3009,5785,3047,2738,5345,2822,2523,5264,2706,2558,6022,3174,2848,5830,2970,2860,6738,3417,3321,7802,3937,3865,8502,4245,4257,7360,3713,3647,5882,2898,2984,4592,2242,2350,3258,1512,1746,1925,808,1117,1855,634,1221,44.2,43.0,45.4
050,36,079,New York,Putnam County,2,97628,49135,48493,4462,2251,2211,9630,4962,4668,5217,2639,2578,7921,4172,3749,81013,40640,40373,78319,39283,39036,34459,17905,16554,22567,11733,10834,30282,15273,15009,17549,8105,9444,4462,2251,2211,5029,2574,2455,5847,3027,2820,6122,3131,2991,5770,3041,2729,5372,2836,2536,5301,2718,2583,6041,3188,2853,5853,2991,2862,6672,3389,3283,7748,3916,3832,8475,4240,4235,7387,3728,3659,5917,2906,3011,4615,2255,2360,3253,1504,1749,1927,814,1113,1837,626,1211,44.2,43.0,45.3
050,36,079,New York,Putnam County,3,98235,49426,48809,4557,2258,2299,9459,4887,4572,5113,2612,2501,7837,4098,3739,81729,40989,40740,79106,39669,39437,35074,18228,16846,23347,12152,11195,29757,15027,14730,18165,8392,9773,4557,2258,2299,4964,2572,2392,5718,2949,2769,6012,3084,2928,5715,2992,2723,5540,2935,2605,5531,2822,2709,6217,3268,2949,6059,3127,2932,6366,3250,3116,7595,3845,3750,8293,4150,4143,7503,3782,3721,6068,2977,3091,4818,2331,2487,3352,1563,1789,2010,854,1156,1917,667,1250,44.0,42.9,45.2
050,36,079,New York,Putnam County,4,98274,49408,48866,4693,2367,2326,9383,4786,4597,4999,2542,2457,7658,3989,3669,81763,40992,40771,79199,39713,39486,35205,18278,16927,23744,12372,11372,29070,14664,14406,18727,8688,10039,4693,2367,2326,5014,2553,2461,5565,2858,2707,5882,2996,2886,5579,2910,2669,5434,2879,2555,5630,2890,2740,6387,3321,3066,6293,3282,3011,6169,3134,3035,7323,3700,3623,8048,4067,3981,7530,3763,3767,6210,3089,3121,4815,2294,2521,3582,1690,1892,2182,944,1238,1938,671,1267,43.9,42.9,45.0
050,36,079,New York,Putnam County,5,97988,49260,48728,4703,2412,2291,9366,4761,4605,4870,2505,2365,7542,3953,3589,81582,40871,40711,79049,39582,39467,34953,18171,16782,23684,12300,11384,28469,14387,14082,19354,8942,10412,4703,2412,2291,5043,2547,2496,5466,2801,2665,5732,2953,2779,5537,2918,2619,5339,2796,2543,5497,2841,2656,6397,3305,3092,6451,3358,3093,6154,3118,3036,7033,3584,3449,7741,3909,3832,7541,3776,3765,6298,3130,3168,4993,2364,2629,3661,1723,1938,2384,1040,1344,2018,685,1333,44.0,43.0,45.2
050,36,079,New York,Putnam County,6,98409,49419,48990,4736,2482,2254,9325,4715,4610,4779,2480,2299,7582,3970,3612,82049,41040,41009,79569,39742,39827,35084,18196,16888,23863,12328,11535,28105,14197,13908,20019,9247,10772,4736,2482,2254,5016,2530,2486,5449,2767,2682,5609,2920,2689,5612,2948,2664,5297,2765,2532,5531,2803,2728,6476,3333,3143,6559,3427,3132,6205,3124,3081,6804,3461,3343,7512,3824,3688,7584,3788,3796,6460,3208,3252,5162,2445,2717,3825,1793,2032,2502,1099,1403,2070,702,1368,44.1,43.1,45.3
050,36,081,New York,Queens County,1,2405424,1176203,1229221,143559,73403,70156,239507,122913,116594,102660,52830,49830,176574,87946,88628,1971454,953668,1017786,1919698,927057,992641,960253,481429,478824,706348,353716,352632,645235,316210,329025,391541,169185,222356,143559,73403,70156,136487,69942,66545,128349,66034,62315,123006,63462,59544,130899,64251,66648,183284,90241,93043,193262,98003,95259,171797,87029,84768,158005,78443,79562,156882,77974,78908,162766,80363,82403,168369,82348,86021,157218,75525,81693,128615,59959,68656,100050,44928,55122,66453,28195,38258,47260,19019,28241,49163,17084,32079,39.8,38.6,41.0
050,36,081,New York,Queens County,2,2389813,1168182,1221631,141450,72307,69143,238487,122367,116120,102396,52701,49695,175693,87561,88132,1959069,947330,1011739,1907480,920807,986673,954888,478810,476078,702187,351645,350542,641430,314079,327351,388170,167522,220648,141450,72307,69143,135814,69563,66251,128061,65901,62160,122561,63222,59339,130140,63943,66197,180867,89029,91838,192602,97623,94979,171182,86730,84452,157536,78263,79273,155476,77167,78309,161964,79947,82017,167309,81748,85561,156681,75217,81464,128468,59808,68660,100138,44827,55311,65828,27859,37969,46377,18522,27855,47359,16506,30853,39.8,38.5,41.0
050,36,081,New York,Queens County,3,2328286,1137561,1190725,129844,66455,63389,231803,118948,112855,100431,51726,48705,168971,84714,84257,1916671,926357,990314,1866208,900432,965776,913775,458772,455003,669508,335303,334205,627153,306820,320333,400576,173595,226981,129844,66455,63389,131521,67286,64235,125417,64633,60784,119971,61995,57976,124296,61474,62822,166463,81839,84624,184603,93339,91264,165130,83909,81221,153312,76216,77096,148590,73296,75294,159142,78529,80613,163652,79996,83656,155769,74999,80770,131677,61628,70049,104755,46981,57774,67426,28757,38669,47658,18932,28726,49060,17297,31763,40.5,39.2,41.9
050,36,081,New York,Queens County,4,2285640,1116181,1169459,122100,62461,59639,224873,115459,109414,98569,50666,47903,165933,83499,82434,1889331,912896,976435,1840098,887595,952503,889546,446871,442675,649776,325347,324429,613250,299934,313316,411139,178815,232324,122100,62461,59639,127038,65016,62022,122567,63084,59483,118083,61105,56978,121687,60419,61268,159847,78401,81446,179276,90601,88675,160925,81917,79008,149728,74428,75300,144274,71026,73248,155190,76246,78944,159206,77827,81379,154580,74835,79745,133952,62819,71133,105402,47407,57995,72454,31251,41203,48808,19407,29401,50523,17931,32592,41.0,39.7,42.4
050,36,081,New York,Queens County,5,2294682,1121443,1173239,119193,61127,58066,222851,114445,108406,97232,50043,47189,169787,85331,84456,1904435,921152,983283,1855406,895828,959578,894491,449334,445157,651215,326145,325070,608364,298096,310268,426040,186256,239784,119193,61127,58066,125112,64143,60969,121482,62487,58995,118241,61143,57098,125035,62046,62989,159881,77867,82014,179758,90697,89061,162024,82874,79150,149552,74707,74845,143468,70609,72859,153023,75176,77847,156425,76716,79709,155448,75595,79853,137357,64688,72669,108040,48851,59189,76921,33383,43538,50913,20356,30557,52809,18978,33831,41.2,39.9,42.5
050,36,081,New York,Queens County,6,2316841,1131885,1184956,119139,61250,57889,222962,114365,108597,97003,49898,47105,173763,87328,86435,1927194,931814,995380,1877737,906372,971365,904433,453820,450613,657513,328811,328702,604655,296037,308618,441806,194196,247610,119139,61250,57889,123947,63508,60439,122861,63074,59787,118315,61130,57185,128605,63879,64726,160845,78004,82841,180635,90736,89899,166173,85200,80973,149860,74871,74989,143745,70795,72950,150335,73602,76733,154423,75641,78782,156152,75999,80153,140082,66356,73726,111506,50688,60818,82019,35703,46316,52812,21299,31513,55387,20150,35237,41.2,39.9,42.6
050,36,083,New York,Rensselaer County,1,161130,80268,80862,8122,4237,3885,15917,8189,7728,7487,3810,3677,16273,9066,7207,133423,65939,67484,129604,64032,65572,64166,33045,31121,42235,21125,21110,43039,21086,21953,28057,12755,15302,8122,4237,3885,8573,4378,4195,9173,4767,4406,11151,6105,5046,10780,5815,4965,11028,5630,5398,11351,5618,5733,10454,5172,5282,9402,4705,4697,9454,4716,4738,10537,5163,5374,11765,5706,6059,11283,5501,5782,9574,4710,4864,7623,3627,3996,4636,2096,2540,2987,1248,1739,3237,1074,2163,40.0,38.4,41.5
050,36,083,New York,Rensselaer County,2,160888,80130,80758,8088,4203,3885,15859,8154,7705,7481,3816,3665,16245,9035,7210,133271,65870,67401,129460,63957,65503,64141,33027,31114,42250,21132,21118,42837,20992,21845,28128,12798,15330,8088,4203,3885,8532,4348,4184,9162,4762,4400,11112,6078,5034,10779,5817,4962,10976,5595,5381,11314,5604,5710,10494,5198,5296,9466,4735,4731,9368,4674,4694,10480,5151,5329,11692,5654,6038,11297,5513,5784,9603,4710,4893,7687,3668,4019,4666,2118,2548,2969,1236,1733,3203,1066,2137,40.0,38.5,41.5
050,36,083,New York,Rensselaer County,3,160645,80045,80600,7916,4089,3827,15590,8052,7538,7371,3813,3558,16153,8953,7200,133492,66008,67484,129768,64091,65677,64330,33129,31201,42664,21329,21335,42065,20632,21433,28886,13177,15709,7916,4089,3827,8414,4271,4143,9034,4747,4287,10929,6000,4929,10737,5800,4937,10916,5554,5362,11333,5657,5676,10668,5247,5421,9747,4871,4876,9002,4498,4504,10366,5163,5203,11345,5447,5898,11352,5524,5828,9787,4752,5035,8097,3871,4226,4853,2242,2611,2939,1220,1719,3210,1092,2118,40.2,38.7,41.7
050,36,083,New York,Rensselaer County,4,159530,79575,79955,7693,3984,3709,15266,7902,7364,7382,3834,3548,15844,8867,6977,132867,65770,67097,129189,63855,65334,64010,33015,30995,42666,21297,21369,41296,20313,20983,29383,13378,16005,7693,3984,3709,8302,4280,4022,8846,4605,4241,10836,5997,4839,10508,5721,4787,10650,5336,5314,11353,5712,5641,10814,5362,5452,9849,4887,4962,8858,4481,4377,10179,5085,5094,10959,5236,5723,11300,5511,5789,9898,4782,5116,7976,3815,4161,5381,2482,2899,3031,1258,1773,3097,1041,2056,40.4,38.8,41.9
050,36,083,New York,Rensselaer County,5,159846,79727,80119,7685,3989,3696,14953,7708,7245,7454,3901,3553,15753,8793,6960,133509,66079,67430,129754,64129,65625,64517,33260,31257,43138,21541,21597,40686,20052,20634,30177,13743,16434,7685,3989,3696,8103,4208,3895,8678,4475,4203,10969,6107,4862,10410,5612,4798,10635,5348,5287,11403,5730,5673,11104,5507,5597,9996,4956,5040,8977,4537,4440,9910,4939,4971,10563,5094,5469,11236,5482,5754,10006,4823,5183,8165,3925,4240,5689,2600,3089,3250,1368,1882,3067,1027,2040,40.5,38.9,42.0
050,36,083,New York,Rensselaer County,6,160749,80301,80448,7720,3988,3732,14889,7746,7143,7479,3923,3556,15869,8928,6941,134524,66643,67881,130661,64644,66017,65172,33692,31480,43624,21791,21833,40208,19787,20421,30960,14138,16822,7720,3988,3732,8077,4276,3801,8612,4420,4192,11018,6188,4830,10530,5713,4817,10574,5265,5309,11548,5906,5642,11370,5595,5775,10132,5025,5107,9180,4613,4567,9516,4748,4768,10336,5042,5294,11176,5384,5792,10136,4890,5246,8302,3996,4306,6088,2780,3308,3356,1444,1912,3078,1028,2050,40.4,38.9,42.1
050,36,085,New York,Richmond County,1,496251,242905,253346,27993,14536,13457,55079,28351,26728,26211,13381,12830,40404,20540,19864,400215,193419,206796,386968,186637,200331,188816,94670,94146,128620,64056,64564,136676,66360,70316,81268,35681,45587,27993,14536,13457,29776,15318,14458,31722,16340,15382,30931,15795,15136,29265,14819,14446,32850,16608,16242,33413,16755,16658,31249,15444,15805,31108,15249,15859,32444,15823,16621,34556,16787,17769,36075,17541,18534,33601,16209,17392,27193,12802,14391,21931,9979,11952,14133,6177,7956,8868,3646,5222,9143,3077,6066,40.1,38.6,41.6
050,36,085,New York,Richmond County,2,495113,242343,252770,27880,14481,13399,54951,28296,26655,26206,13371,12835,40481,20558,19923,399317,192950,206367,386076,186195,199881,188755,94622,94133,128504,64004,64500,136285,66158,70127,80806,35475,45331,27880,14481,13399,29726,15299,14427,31661,16308,15353,30932,15790,15142,29319,14828,14491,32611,16499,16112,33524,16806,16718,31304,15460,15844,31065,15239,15826,32173,15706,16467,34516,16750,17766,35992,17494,18498,33604,16208,17396,27209,12794,14415,21975,9986,11989,14050,6115,7935,8762,3605,5157,8810,2975,5835,40.1,38.6,41.5
050,36,085,New York,Richmond County,3,494039,241954,252085,26880,14025,12855,54518,28028,26490,26146,13393,12753,40510,20673,19837,399709,193210,206499,386495,186508,199987,188394,94563,93831,128235,63880,64355,134739,65470,69269,83011,36485,46526,26880,14025,12855,29566,15183,14383,31449,16228,15221,30884,15784,15100,29275,14899,14376,31719,16056,15663,33959,16974,16985,31711,15723,15988,30846,15127,15719,31124,15234,15890,34308,16653,17655,35480,17237,18243,33827,16346,17481,27762,13066,14696,22895,10405,12490,14417,6232,8185,9057,3753,5304,8880,3029,5851,40.3,38.7,41.8
050,36,085,New York,Richmond County,4,492640,241241,251399,26246,13518,12728,54079,27790,26289,26067,13380,12687,40329,20557,19772,399377,193232,206145,386248,186553,199695,187489,94293,93196,127537,63702,63835,133562,64936,68626,84820,37358,47462,26246,13518,12728,29536,15166,14370,30987,15970,15017,30812,15747,15065,29140,14844,14296,30945,15770,15175,33771,16858,16913,31845,15808,16037,30976,15266,15710,30863,15083,15780,33977,16511,17466,34989,17027,17962,33733,16315,17418,28281,13341,14940,22459,10184,12275,15749,6865,8884,9404,3960,5444,8927,3008,5919,40.5,39.0,42.0
050,36,085,New York,Richmond County,5,494774,242363,252411,25716,13273,12443,54141,27785,26356,25945,13380,12565,40807,20773,20034,402174,194693,207481,388972,187925,201047,188424,94860,93564,127919,63942,63977,132775,64571,68204,87471,38639,48832,25716,13273,12443,29539,15169,14370,30849,15851,14998,30978,15826,15152,29527,15092,14435,30624,15556,15068,33534,16746,16788,32523,16219,16304,31238,15421,15817,31145,15209,15936,33536,16353,17183,34378,16698,17680,33716,16311,17405,29236,13796,15440,22550,10215,12335,16543,7258,9285,10015,4249,5766,9127,3121,6006,40.6,39.2,42.1
050,36,085,New York,Richmond County,6,498212,243918,254294,25645,13141,12504,53947,27727,26220,25815,13258,12557,41460,21052,20408,405981,196576,209405,392805,189792,203013,189789,95539,94250,128821,64423,64398,132390,64361,68029,90134,39956,50178,25645,13141,12504,29381,15153,14228,30873,15768,15105,30965,15885,15080,30003,15231,14772,30687,15635,15052,33102,16403,16699,33514,16810,16704,31518,15575,15943,31455,15340,16115,33059,16171,16888,33976,16434,17542,33900,16416,17484,29787,14058,15729,22991,10517,12474,17417,7637,9780,10427,4384,6043,9512,3360,6152,40.8,39.4,42.2
050,36,087,New York,Rockland County,1,338329,167182,171147,28276,14371,13905,48274,24622,23652,21922,11267,10655,30469,15660,14809,250801,122531,128270,239857,116922,122935,123736,63141,60595,76807,39019,37788,80123,39326,40797,52458,22917,29541,28276,14371,13905,26094,13212,12882,27642,14215,13427,25297,13133,12164,21632,10989,10643,20209,10294,9915,18442,9454,8988,19421,9831,9590,18735,9440,9295,18611,9174,9437,20612,10174,10438,21590,10595,10995,19310,9383,9927,15816,7561,8255,13297,5973,7324,9482,4078,5404,6563,2694,3869,7300,2611,4689,35.4,33.9,36.9
050,36,087,New York,Rockland County,2,337378,166759,170619,28304,14400,13904,48282,24647,23635,21978,11283,10695,30486,15662,14824,249797,122060,127737,238814,116429,122385,123767,63159,60608,76784,39020,37764,79616,39061,40555,51928,22686,29242,28304,14400,13904,26167,13265,12902,27596,14188,13408,25343,13145,12198,21640,10994,10646,20174,10273,9901,18461,9470,8991,19351,9802,9549,18798,9475,9323,18463,9107,9356,20447,10097,10350,21482,10539,10943,19224,9318,9906,15793,7543,8250,13225,5929,7296,9393,4023,5370,6441,2637,3804,7076,2554,4522,35.3,33.8,36.8
050,36,087,New York,Rockland County,3,339828,168061,171767,28872,14756,14116,48709,24867,23842,22144,11358,10786,30757,15847,14910,251173,122749,128424,240103,117080,123023,125229,63830,61399,77910,39492,38418,78591,38629,39962,52845,23112,29733,28872,14756,14116,26748,13566,13182,27543,14168,13375,25520,13192,12328,21799,11146,10653,20361,10320,10041,18831,9588,9243,19459,9843,9616,19259,9741,9518,18056,8957,9099,20075,9950,10125,21058,10324,10734,19402,9398,10004,15940,7670,8270,13491,6064,7427,9574,4070,5504,6532,2667,3865,7308,2641,4667,35.1,33.6,36.6
050,36,087,New York,Rockland County,4,340756,168787,171969,29710,15175,14535,49076,24966,24110,22463,11604,10859,30743,15905,14838,250586,122741,127845,239507,117042,122465,125486,64106,61380,78046,39605,38441,77272,38086,39186,53446,23446,30000,29710,15175,14535,27447,13866,13581,27395,14108,13287,25701,13301,12400,21739,11200,10539,20169,10271,9898,18996,9708,9288,19280,9731,9549,19601,9895,9706,17946,8971,8975,19542,9729,9813,20385,9927,10458,19399,9459,9940,15985,7702,8283,13089,5952,7137,10191,4327,5864,6682,2742,3940,7499,2723,4776,34.8,33.3,36.3
050,36,087,New York,Rockland County,5,343310,170257,173053,30510,15689,14821,49861,25229,24632,22699,11780,10919,31162,16053,15109,251463,123378,128085,240240,117559,122681,126551,64742,61809,78371,39825,38546,76274,37669,38605,54433,24012,30421,30510,15689,14821,28291,14249,14042,27251,13896,13355,26158,13669,12489,22022,11248,10774,19975,10216,9759,19283,9906,9377,19151,9658,9493,19962,10045,9917,18072,9090,8982,19024,9463,9561,19866,9728,10138,19312,9388,9924,16170,7831,8339,13089,6004,7085,10507,4482,6025,7000,2906,4094,7667,2789,4878,34.5,33.1,36.0
050,36,087,New York,Rockland County,6,348144,172981,175163,31621,16370,15251,51117,25720,25397,22803,11881,10922,31955,16526,15429,254100,125056,129044,242603,119010,123593,128471,65982,62489,79311,40459,38852,75755,37505,38250,55582,24520,31062,31621,16370,15251,29235,14710,14525,27480,13894,13586,26421,13906,12515,22739,11617,11122,20314,10477,9837,19708,10154,9554,19284,9739,9545,20005,10089,9916,18476,9285,9191,18407,9150,9257,19465,9634,9831,19407,9436,9971,16382,7893,8489,13272,6117,7155,10852,4639,6213,7288,3028,4260,7788,2843,4945,34.1,32.7,35.7
050,36,089,New York,St. Lawrence County,1,108512,55596,52916,5446,2855,2591,11265,5815,5450,5306,2729,2577,14634,7831,6803,89172,45555,43617,86495,44197,42298,42977,22839,20138,24381,12960,11421,28126,14299,13827,19354,9107,10247,5446,2855,2591,6001,3090,2911,6608,3406,3202,9469,4934,4535,9127,4945,4182,5928,3249,2679,6342,3403,2939,6158,3230,2928,5953,3078,2875,6198,3202,2996,6710,3521,3189,7730,3812,3918,7488,3764,3724,6474,3271,3203,5043,2477,2566,3391,1629,1762,2278,985,1293,2168,745,1423,39.3,37.9,40.8
050,36,089,New York,St. Lawrence County,2,108327,55420,52907,5422,2844,2578,11207,5794,5413,5306,2732,2574,14737,7860,6877,89058,45410,43648,86392,44050,42342,42905,22711,20194,24203,12803,11400,28021,14226,13795,19431,9161,10270,5422,2844,2578,5970,3078,2892,6578,3400,3178,9518,4956,4562,9184,4952,4232,5839,3180,2659,6291,3362,2929,6141,3217,2924,5932,3044,2888,6115,3149,2966,6677,3500,3177,7691,3790,3901,7538,3787,3751,6497,3284,3213,5101,2503,2598,3400,1639,1761,2270,981,1289,2163,754,1409,39.4,37.9,40.8
050,36,089,New York,St. Lawrence County,3,107835,55046,52789,5323,2753,2570,11032,5708,5324,5342,2764,2578,14790,7889,6901,88783,45201,43582,86138,43821,42317,42790,22592,20198,24003,12636,11367,27600,13973,13627,19745,9323,10422,5323,2753,2570,5939,3073,2866,6438,3332,3106,9561,4980,4581,9226,4976,4250,5608,3033,2575,6256,3302,2954,6185,3281,2904,5954,3020,2934,5846,3014,2832,6649,3467,3182,7421,3662,3759,7684,3830,3854,6566,3319,3247,5376,2624,2752,3429,1664,1765,2254,978,1276,2120,738,1382,39.5,38.1,41.0
050,36,089,New York,St. Lawrence County,4,107043,54487,52556,5159,2636,2523,10801,5617,5184,5409,2783,2626,14665,7844,6821,88383,44842,43541,85674,43451,42223,42501,22372,20129,23772,12431,11341,27117,13667,13450,20120,9509,10611,5159,2636,2523,5862,3061,2801,6284,3242,3042,9501,4975,4526,9228,4966,4262,5461,2945,2516,6095,3175,2920,6220,3283,2937,5996,3028,2968,5690,2927,2763,6597,3406,3191,7166,3567,3599,7664,3767,3897,6655,3369,3286,5317,2584,2733,3794,1819,1975,2248,988,1260,2106,749,1357,39.8,38.4,41.3
050,36,089,New York,St. Lawrence County,5,106727,54424,52303,4970,2514,2456,10612,5512,5100,5382,2776,2606,14665,7888,6777,88501,45032,43469,85763,43622,42141,42582,22517,20065,23820,12526,11294,26688,13443,13245,20590,9765,10825,4970,2514,2456,5819,3041,2778,6078,3144,2934,9479,4979,4500,9283,5012,4271,5438,2948,2490,5995,3139,2856,6252,3311,2941,6135,3128,3007,5710,2937,2773,6479,3331,3148,6866,3454,3412,7633,3721,3912,6768,3418,3350,5415,2667,2748,3908,1848,2060,2352,1039,1313,2147,793,1354,40.0,38.6,41.5
050,36,089,New York,St. Lawrence County,6,106198,54287,51911,4787,2416,2371,10501,5465,5036,5289,2735,2554,14550,7851,6699,88360,45084,43276,85621,43671,41950,42368,22559,19809,23762,12601,11161,26293,13248,13045,21016,9971,11045,4787,2416,2371,5683,2977,2706,6051,3116,2935,9358,4937,4421,9248,5021,4227,5471,2987,2484,5839,3115,2724,6309,3357,2952,6143,3142,3001,5833,3001,2832,6249,3182,3067,6642,3382,3260,7569,3683,3886,6900,3448,3452,5549,2752,2797,4006,1887,2119,2398,1060,1338,2163,824,1339,40.3,38.9,41.9
050,36,091,New York,Saratoga County,1,235507,116973,118534,11251,5765,5486,23896,12213,11683,11345,5793,5552,18684,9480,9204,194838,96170,98668,189015,93202,95813,85328,43407,41921,58034,29539,28495,68315,33949,34366,43982,20234,23748,11251,5765,5486,12898,6579,6319,13733,7039,6694,14117,7142,6975,13177,6726,6451,13699,7080,6619,14668,7513,7155,15047,7621,7426,14620,7325,7295,15650,7816,7834,17359,8746,8613,18429,9081,9348,16877,8306,8571,14398,7004,7394,12382,5841,6541,8044,3742,4302,4615,2028,2587,4543,1619,2924,43.1,42.0,44.2
050,36,091,New York,Saratoga County,2,235811,117083,118728,11184,5728,5456,23862,12190,11672,11331,5807,5524,18686,9447,9239,195240,96323,98917,189434,93358,96076,85437,43436,42001,58164,29602,28562,68220,33887,34333,44364,20422,23942,11184,5728,5456,12910,6583,6327,13696,7027,6669,14081,7122,6959,13192,6712,6480,13698,7071,6627,14705,7529,7176,15075,7634,7441,14686,7368,7318,15469,7720,7749,17321,8727,8594,18466,9091,9375,16964,8349,8615,14511,7061,7450,12537,5915,6622,8108,3777,4331,4656,2054,2602,4552,1615,2937,43.1,42.1,44.2
050,36,091,New York,Saratoga County,3,237885,118043,119842,10935,5591,5344,23826,12165,11661,11161,5733,5428,18895,9531,9364,197610,97457,100153,191963,94554,97409,86668,43994,42674,59382,30168,29214,67895,33723,34172,45791,21132,24659,10935,5591,5344,12967,6584,6383,13629,7019,6610,13857,6982,6875,13429,6844,6585,13888,7102,6786,14967,7630,7337,15413,7784,7629,15114,7652,7462,14731,7344,7387,17363,8761,8602,18387,9082,9305,17414,8536,8878,14755,7174,7581,13202,6216,6986,8429,3918,4511,4870,2161,2709,4535,1663,2872,43.2,42.2,44.3
