state,year,bin,share
North Dakota,2023,Some college,18.1560991845565
North Dakota,2023,Bachelor's,29.80529206190714
North Dakota,2023,Master's+,16.600099850224666
North Dakota,2024,<HS,4.708161374547292
North Dakota,2024,HS/GED,24.458856228417417
North Dakota,2024,Some college,33.47090036216626
North Dakota,2024,Bachelor's,19.40537353659564
North Dakota,2024,Master's+,17.956708498273393
Ohio,2005,<HS,12.122670235401143
Ohio,2005,HS/GED,27.577495921267303
Ohio,2005,Some college,23.906260572751812
Ohio,2005,Bachelor's,20.109467922740908
Ohio,2005,Master's+,16.284105347838835
Ohio,2006,<HS,9.05860674091313
Ohio,2006,HS/GED,26.901984392091798
Ohio,2006,Some college,25.060016298003863
Ohio,2006,Bachelor's,22.039012429063305
Ohio,2006,Master's+,16.940380139927907
Ohio,2007,<HS,12.008164469801299
Ohio,2007,HS/GED,27.00750868909437
Ohio,2007,Some college,23.589251754213393
Ohio,2007,Bachelor's,22.380156075808248
Ohio,2007,Master's+,15.014919011082695
Ohio,2008,<HS,8.595205362444988
Ohio,2008,HS/GED,27.54191443841567
Ohio,2008,Some college,25.65871356636758
Ohio,2008,Bachelor's,25.135647406226358
Ohio,2008,Master's+,13.068519226545405
Ohio,2009,<HS,8.767262659283475
Ohio,2009,HS/GED,20.443325105077058
Ohio,2009,Some college,29.12552538528254
Ohio,2009,Bachelor's,23.870838614984322
Ohio,2009,Master's+,17.79304823537261
Ohio,2010,<HS,7.555061263676201
Ohio,2010,HS/GED,24.2906436250606
Ohio,2010,Some college,27.52920599614072
Ohio,2010,Bachelor's,23.03590270054467
Ohio,2010,Master's+,17.58918641457781
Ohio,2011,<HS,9.027635451422762
Ohio,2011,HS/GED,22.624015215484377
Ohio,2011,Some college,28.473286823357736
Ohio,2011,Bachelor's,23.585640386617587
Ohio,2011,Master's+,16.289422123117532
Ohio,2012,<HS,7.969614723166328
Ohio,2012,HS/GED,21.33652835171284
Ohio,2012,Some college,26.50887188139309
