"state","sldl18","puma22","stab","PUMA22name","pop20","afact"
"State code","State legislative district, lower (2018)","PUMA (2022)","State abbr.","PUMA22 name","Total population (2020 Census)","sldl18-to-puma22 allocation factor"
"04","012","00805","AZ","Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",3246,0.0106 
"04","013","00132","AZ","Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities",91912,0.327 
"04","013","00133","AZ","Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities",6269,0.0223 
"04","013","00134","AZ","Maricopa County (West) & Gila River Indian Community (Northwest)",93333,0.3321 
"04","013","00701","AZ","La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities",34335,0.1222 
"04","013","01101","AZ","Yuma County--Yuma City",55197,0.1964 
"04","014","00400","AZ","Gila, Graham, Greenlee Counties",43376,0.1932 
"04","014","00900","AZ","Cochise & Santa Cruz Counties--Sierra Vista City",125447,0.5587 
"04","014","01901","AZ","Pima County (West)",4,0 
"04","014","01903","AZ","Pima County (North Central)--Oro Valley Town",14,0.0001 
"04","014","01904","AZ","Pima County (Northeast)",156,0.0007 
"04","014","01905","AZ","Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town",41426,0.1845 
"04","014","01909","AZ","Tucson City (Southeast)",14126,0.0629 
"04","015","00112","AZ","Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek",57390,0.2352 
"04","015","00113","AZ","Phoenix City (Northeast)",57589,0.236 
"04","015","00114","AZ","Phoenix City (Northeast Central)",11617,0.0476 
"04","015","00115","AZ","Phoenix City (Northwest Central)",12375,0.0507 
"04","015","00126","AZ","Maricopa County--Glendale City (North)",6,0 
"04","015","00128","AZ","Phoenix City (North)",76694,0.3143 
"04","015","00129","AZ","Phoenix (Far North) & Peoria (Northwest) Cities",28365,0.1162 
"04","016","00101","AZ","Maricopa County--Mesa City (East)",170917,0.6371 
"04","016","00102","AZ","Maricopa County--Mesa City (North Central)",145,0.0005 
"04","016","00803","AZ","Pinal County (North)--Apache Junction City",97206,0.3623 
"04","017","00105","AZ","Maricopa County--Gilbert Town (North)",28425,0.1097 
"04","017","00106","AZ","Maricopa County--Chandler City (Northeast)",100580,0.388 
"04","017","00107","AZ","Maricopa County--Chandler City (South)",128103,0.4942 
"04","017","00135","AZ","Maricopa County--Gilbert (South) & Queen Creek Towns",2089,0.0081 
"04","018","00103","AZ","Maricopa County--Mesa City (West)",33828,0.1456 
"04","018","00106","AZ","Maricopa County--Chandler City (Northeast)",22129,0.0953 
"04","018","00108","AZ","Maricopa County--Tempe (South) & Chandler (Northwest) Cities",90389,0.3892 
"04","018","00109","AZ","Maricopa County--Tempe City (North)",5363,0.0231 
"04","018","00120","AZ","Phoenix City--Ahwatukee & South Mountain",80556,0.3468 
"04","019","00119","AZ","Phoenix City (South)",1761,0.0073 
"04","019","00121","AZ","Phoenix (Southwest) & Tolleson Cities",100428,0.4135 
"04","019","00123","AZ","Phoenix City--Maryvale (West)",47181,0.1943 
"04","019","00132","AZ","Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities",26,0.0001 
"04","019","00133","AZ","Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities",93470,0.3848 
"04","019","00134","AZ","Maricopa County (West) & Gila River Indian Community (Northwest)",14,0.0001 
"04","020","00114","AZ","Phoenix City (Northeast Central)",28752,0.1204 
"04","020","00115","AZ","Phoenix City (Northwest Central)",61374,0.257 
"04","020","00125","AZ","Phoenix City (West)",49662,0.2079 
"04","020","00126","AZ","Maricopa County--Glendale City (North)",65492,0.2742 
"04","020","00128","AZ","Phoenix City (North)",33563,0.1405 
"04","021","00127","AZ","Maricopa County--Peoria City (South & Central)",94418,0.3961 
"04","021","00129","AZ","Phoenix (Far North) & Peoria (Northwest) Cities",2085,0.0087 
"04","021","00130","AZ","Maricopa County--El Mirage & Sun City",98775,0.4143 
"04","021","00131","AZ","Maricopa County--Surprise City (Central)",43116,0.1809 
"04","022","00126","AZ","Maricopa County--Glendale City (North)",46968,0.1719 
"04","022","00127","AZ","Maricopa County--Peoria City (South & Central)",22977,0.0841 
"04","022","00129","AZ","Phoenix (Far North) & Peoria (Northwest) Cities",53192,0.1946 
"04","022","00130","AZ","Maricopa County--El Mirage & Sun City",27852,0.1019 
"04","022","00131","AZ","Maricopa County--Surprise City (Central)",80283,0.2938 
"04","022","00134","AZ","Maricopa County (West) & Gila River Indian Community (Northwest)",42028,0.1538 
"04","023","00110","AZ","Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town",77514,0.3279 
"04","023","00111","AZ","Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town",104865,0.4436 
"04","023","00112","AZ","Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek",53997,0.2284 
"04","024","00109","AZ","Maricopa County--Tempe City (North)",1,0 
"04","024","00110","AZ","Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town",37910,0.1685 
"04","024","00116","AZ","Phoenix City (Uptown)",45491,0.2022 
"04","024","00117","AZ","Phoenix City (East)",75729,0.3365 
"04","024","00118","AZ","Phoenix City--Downtown & Sky Harbor International Airport",65903,0.2929 
"04","025","00101","AZ","Maricopa County--Mesa City (East)",14964,0.062 
"04","025","00102","AZ","Maricopa County--Mesa City (North Central)",135862,0.5625 
"04","025","00104","AZ","Maricopa County--Mesa City (South Central)",90703,0.3755 
"04","025","00111","AZ","Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town",5,0 
"04","026","00102","AZ","Maricopa County--Mesa City (North Central)",8055,0.034 
"04","026","00103","AZ","Maricopa County--Mesa City (West)",87123,0.3676 
"04","026","00104","AZ","Maricopa County--Mesa City (South Central)",15498,0.0654 
"04","026","00108","AZ","Maricopa County--Tempe (South) & Chandler (Northwest) Cities",5644,0.0238 
"04","026","00109","AZ","Maricopa County--Tempe City (North)",103152,0.4353 
"04","026","00111","AZ","Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town",6329,0.0267 
"04","026","00118","AZ","Phoenix City--Downtown & Sky Harbor International Airport",2670,0.0113 
"04","026","00119","AZ","Phoenix City (South)",8520,0.036 
"04","027","00108","AZ","Maricopa County--Tempe (South) & Chandler (Northwest) Cities",11965,0.0505 
"04","027","00118","AZ","Phoenix City--Downtown & Sky Harbor International Airport",36461,0.154 
"04","027","00119","AZ","Phoenix City (South)",106950,0.4518 
"04","027","00120","AZ","Phoenix City--Ahwatukee & South Mountain",28144,0.1189 
"04","027","00121","AZ","Phoenix (Southwest) & Tolleson Cities",49614,0.2096 
"04","027","00134","AZ","Maricopa County (West) & Gila River Indian Community (Northwest)",3583,0.0151 
"04","028","00110","AZ","Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town",13074,0.0565 
"04","028","00113","AZ","Phoenix City (Northeast)",47104,0.2037 
"04","028","00114","AZ","Phoenix City (Northeast Central)",70986,0.307 
"04","028","00115","AZ","Phoenix City (Northwest Central)",35906,0.1553 
"04","028","00116","AZ","Phoenix City (Uptown)",29973,0.1296 
"04","028","00117","AZ","Phoenix City (East)",34217,0.148 
"04","029","00121","AZ","Phoenix (Southwest) & Tolleson Cities",90,0.0004 
"04","029","00122","AZ","Phoenix City--Maryvale (East)",52986,0.2265 
"04","029","00123","AZ","Phoenix City--Maryvale (West)",68666,0.2935 
"04","029","00124","AZ","Maricopa County--Glendale City (South)",81449,0.3482 
"04","029","00132","AZ","Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities",7598,0.0325 
"04","029","00133","AZ","Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities",23144,0.0989 
"04","030","00116","AZ","Phoenix City (Uptown)",35184,0.1521 
"04","030","00118","AZ","Phoenix City--Downtown & Sky Harbor International Airport",11112,0.048 
"04","030","00121","AZ","Phoenix (Southwest) & Tolleson Cities",16647,0.0719 
"04","030","00122","AZ","Phoenix City--Maryvale (East)",49216,0.2127 
"04","030","00124","AZ","Maricopa County--Glendale City (South)",32996,0.1426 
"04","030","00125","AZ","Phoenix City (West)",64884,0.2804 
"04","030","00126","AZ","Maricopa County--Glendale City (North)",17467,0.0755 
"04","030","00127","AZ","Maricopa County--Peoria City (South & Central)",3864,0.0167 
"05","001","01200","AR","West Arkansas",28612,1 
"05","002","01200","AR","West Arkansas",13988,0.4756 
"05","002","01700","AR","Southwest Arkansas",15421,0.5244 
"05","003","01700","AR","Southwest Arkansas",26388,1 
"05","004","01200","AR","West Arkansas",26967,1 
"05","005","01700","AR","Southwest Arkansas",24127,1 
"05","006","01700","AR","Southwest Arkansas",29024,1 
"05","007","01700","AR","Southwest Arkansas",24868,1 
"05","008","01600","AR","Southeast Arkansas",17085,0.6704 
"05","008","01700","AR","Southwest Arkansas",8398,0.3296 
"05","009","01600","AR","Southeast Arkansas",26487,1 
"05","010","01400","AR","Saline, Grant & Perry Counties",2821,0.1096 
"05","010","01600","AR","Southeast Arkansas",22912,0.8904 
"05","011","01600","AR","Southeast Arkansas",24796,1 
"05","012","00600","AR","East Arkansas",16568,0.7428 
"05","012","01600","AR","Southeast Arkansas",5736,0.2572 
"05","013","00800","AR","White, Lonoke & Woodruff Counties",9036,0.3368 
"05","013","00900","AR","Faulkner & Lonoke Counties",3362,0.1253 
"05","013","01600","AR","Southeast Arkansas",14429,0.5379 
"05","014","00800","AR","White, Lonoke & Woodruff Counties",60,0.0021 
"05","014","00900","AR","Faulkner & Lonoke Counties",21144,0.7265 
"05","014","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",4431,0.1522 
"05","014","01600","AR","Southeast Arkansas",3470,0.1192 
"05","015","01300","AR","West Central Arkansas",6584,0.2232 
"05","015","01400","AR","Saline, Grant & Perry Counties",15137,0.513 
"05","015","01600","AR","Southeast Arkansas",7783,0.2638 
"05","016","01600","AR","Southeast Arkansas",27536,1 
"05","017","01600","AR","Southeast Arkansas",23226,1 
"05","018","01300","AR","West Central Arkansas",27325,0.9505 
"05","018","01700","AR","Southwest Arkansas",1422,0.0495 
"05","019","01200","AR","West Arkansas",11461,0.4406 
"05","019","01300","AR","West Central Arkansas",13789,0.5301 
"05","019","01700","AR","Southwest Arkansas",761,0.0293 
"05","020","01200","AR","West Arkansas",19166,0.7249 
"05","020","01300","AR","West Central Arkansas",7272,0.2751 
"05","021","01000","AR","Pope, Johnson & Conway Counties",394,0.0144 
"05","021","01100","AR","Sebastian, Crawford & Franklin Counties",12957,0.4746 
"05","021","01200","AR","West Arkansas",10445,0.3826 
"05","021","01300","AR","West Central Arkansas",3308,0.1212 
"05","021","01400","AR","Saline, Grant & Perry Counties",196,0.0072 
"05","022","01300","AR","West Central Arkansas",25329,0.806 
"05","022","01400","AR","Saline, Grant & Perry Counties",6098,0.194 
"05","023","01400","AR","Saline, Grant & Perry Counties",36470,1 
"05","024","01300","AR","West Central Arkansas",30859,1 
"05","025","01300","AR","West Central Arkansas",29276,1 
"05","026","01300","AR","West Central Arkansas",29579,1 
"05","027","01400","AR","Saline, Grant & Perry Counties",32159,0.9732 
"05","027","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",887,0.0268 
"05","028","01400","AR","Saline, Grant & Perry Counties",30201,1 
"05","029","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",1923,0.0628 
"05","029","01502","AR","Pulaski County (Central)--Little Rock City",28682,0.9372 
"05","030","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",621,0.0202 
"05","030","01502","AR","Pulaski County (Central)--Little Rock City",30133,0.9798 
"05","031","01400","AR","Saline, Grant & Perry Counties",18488,0.4906 
"05","031","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",7625,0.2023 
"05","031","01502","AR","Pulaski County (Central)--Little Rock City",11575,0.3071 
"05","032","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",2321,0.074 
"05","032","01502","AR","Pulaski County (Central)--Little Rock City",29061,0.926 
"05","033","01502","AR","Pulaski County (Central)--Little Rock City",27648,1 
"05","034","01502","AR","Pulaski County (Central)--Little Rock City",28949,1 
"05","035","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",6626,0.2163 
"05","035","01502","AR","Pulaski County (Central)--Little Rock City",24013,0.7837 
"05","036","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",10022,0.354 
"05","036","01502","AR","Pulaski County (Central)--Little Rock City",18290,0.646 
"05","037","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",28779,1 
"05","038","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",29854,1 
"05","039","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",32742,1 
"05","040","00900","AR","Faulkner & Lonoke Counties",17306,0.5631 
"05","040","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",13430,0.4369 
"05","041","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",31492,1 
"05","042","01501","AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",30021,1 
"05","043","00900","AR","Faulkner & Lonoke Counties",31324,1 
"05","044","00800","AR","White, Lonoke & Woodruff Counties",12004,0.3619 
"05","044","00900","AR","Faulkner & Lonoke Counties",21164,0.6381 
"05","045","00800","AR","White, Lonoke & Woodruff Counties",28739,1 
"05","046","00800","AR","White, Lonoke & Woodruff Counties",28946,1 
"05","047","00400","AR","Independence, Cleburne & Van Buren Counties",2029,0.0747 
"05","047","00800","AR","White, Lonoke & Woodruff Counties",25131,0.9253 
"05","048","00600","AR","East Arkansas",21331,0.8766 
"05","048","00800","AR","White, Lonoke & Woodruff Counties",3002,0.1234 
"05","049","00600","AR","East Arkansas",21732,0.8513 
"05","049","00800","AR","White, Lonoke & Woodruff Counties",3797,0.1487 
"05","050","00600","AR","East Arkansas",24703,1 
"05","051","00600","AR","East Arkansas",28119,1 
"05","052","00400","AR","Independence, Cleburne & Van Buren Counties",2419,0.0818 
"05","052","00700","AR","Craighead & Poinsett Counties",22932,0.7757 
"05","052","00800","AR","White, Lonoke & Woodruff Counties",4212,0.1425 
"05","053","00700","AR","Craighead & Poinsett Counties",34470,1 
"05","054","00600","AR","East Arkansas",17270,0.6174 
"05","054","00700","AR","Craighead & Poinsett Counties",10701,0.3826 
"05","055","00600","AR","East Arkansas",24216,1 
"05","056","00500","AR","Northeast Arkansas",27382,1 
"05","057","00500","AR","Northeast Arkansas",32789,1 
"05","058","00700","AR","Craighead & Poinsett Counties",34094,1 
"05","059","00700","AR","Craighead & Poinsett Counties",31999,1 
"05","060","00500","AR","Northeast Arkansas",27477,1 
"05","061","00300","AR","Baxter, Boone & Carroll Counties",423,0.0142 
"05","061","00400","AR","Independence, Cleburne & Van Buren Counties",12075,0.4048 
"05","061","00500","AR","Northeast Arkansas",17334,0.5811 
"05","062","00400","AR","Independence, Cleburne & Van Buren Counties",21740,0.747 
"05","062","00500","AR","Northeast Arkansas",7364,0.253 
"05","063","00400","AR","Independence, Cleburne & Van Buren Counties",30899,1 
"05","064","00300","AR","Baxter, Boone & Carroll Counties",10140,0.3555 
"05","064","00400","AR","Independence, Cleburne & Van Buren Counties",18387,0.6445 
"05","065","01000","AR","Pope, Johnson & Conway Counties",20620,0.7391 
"05","065","01400","AR","Saline, Grant & Perry Counties",7278,0.2609 
"05","066","00400","AR","Independence, Cleburne & Van Buren Counties",21010,0.733 
"05","066","00900","AR","Faulkner & Lonoke Counties",7652,0.267 
"05","067","00900","AR","Faulkner & Lonoke Counties",32506,1 
"05","068","00400","AR","Independence, Cleburne & Van Buren Counties",7897,0.2671 
"05","068","01000","AR","Pope, Johnson & Conway Counties",21665,0.7329 
"05","069","01000","AR","Pope, Johnson & Conway Counties",29194,1 
"05","070","00900","AR","Faulkner & Lonoke Counties",32536,0.9809 
"05","070","01400","AR","Saline, Grant & Perry Counties",633,0.0191 
